,account,token_account,quantity,percetange,value
879,4wtTZRLqdQ9FZccJkuEeXdaJ6WixFioz3NALcWosjiL8,2WK8dmM4YMDcTEZSR75tcyCrES9u24ebaiUd8YLQUE1b,"4,570.395294",0.000457%,"$4,669.03"
880,4wtTZRLqdQ9FZccJkuEeXdaJ6WixFioz3NALcWosjiL8,2WK8dmM4YMDcTEZSR75tcyCrES9u24ebaiUd8YLQUE1b,"4,570.395294",0.000457%,"$4,669.03"
881,8J9DWFZ1T6QRY9ftogHvvRfQrXG2psFgow34GKHmKDh3,2PFZLytLphCVPF6uAxoy5omWq1Uox55usbHz3toktjb5,"4,568.827867",0.0004568%,"$4,667.43"
882,F6F3WZNPBcD9tFcUEcN77G4jrhV5kBMPJ9qmz6byDPF9,JC1NCNcCbS7fhHyPoX66REsRJUMQv7Q2AsPSBiBRdN8S,"4,566.909892",0.0004566%,"$4,665.47"
883,3drY9kTvdcRXHEDUkqncyXAVqEnFLDHckiDPM7ApegmT,C3vZ6fiorbPGqM1PiicFJLsRQjdrXkwqfAoDTLFHz1T1,"4,564.230468",0.0004564%,"$4,662.74"
884,5TZBJq7HS4fJQrsthVRkx9Qo61UpkShHSgjoSCebA3He,F8N9xVrXN4B89kNqdMApWnQnW8tbZABmx8RWHDyfR7fm,"4,554.167451",0.0004554%,"$4,652.46"
885,9QDDYNcEVzTV9RLWopQBBNjqxZsE7JcLJ5NYpwQpdb8Y,5YuD7epakoMwSUPRLrGq3R8bSEcyjp7QGDMWkhtj4mSm,"4,550.425749",0.000455%,"$4,648.63"
886,7hkQ73NoKciohp5DwrYeoCNg5okFquzK1qPSnzbzPDVe,8sk9D3NwgVhAp62qYB3Cp6sXZkhG9dwtVMwtp5bCt2Wx,"4,549.340933",0.0004549%,"$4,647.53"
887,5hr33H3tkY2AhB4osHxW7motENWSPxcUgW5KKza8Vgzq,AeUkENN4kJDUtoLuFGhYh99VWKVQdM8uLjBuVDKfQRnM,"4,547.300661",0.0004547%,"$4,645.44"
888,Ara8p2cjtSUDTsjLvAuZPRthS3wAz8Qg7jDNV7B7m6wp,DdXWMphad93zmwUbadRnVMTXDRXuTnpj1EjEgXEsfFEB,"4,546.298647",0.0004546%,"$4,644.42"
889,BmLvMRTVgnBoUcSD2ezVs99VVxj7pNBZwCNGahFNJM5P,BqzcwBjmQW4Adm3kBD1dDnwHTim7K6Lgto93tYKFZVvB,"4,535.706032",0.0004535%,"$4,633.6"
890,5hr33H3tkY2AhB4osHxW7motENWSPxcUgW5KKza8Vgzq,AeUkENN4kJDUtoLuFGhYh99VWKVQdM8uLjBuVDKfQRnM,"4,547.300661",0.0004547%,"$4,645.44"
891,Ara8p2cjtSUDTsjLvAuZPRthS3wAz8Qg7jDNV7B7m6wp,DdXWMphad93zmwUbadRnVMTXDRXuTnpj1EjEgXEsfFEB,"4,546.298647",0.0004546%,"$4,644.42"
892,BmLvMRTVgnBoUcSD2ezVs99VVxj7pNBZwCNGahFNJM5P,BqzcwBjmQW4Adm3kBD1dDnwHTim7K6Lgto93tYKFZVvB,"4,535.706032",0.0004535%,"$4,633.6"
893,EDs8VcaNqQBSC1dCRFgK8uciiJfERtjGPeQBJzVfYPhA,5YLLuZjjLhFZaqqXTQidw3YqH1dv4wXbkY7hGGF5KHoy,"4,531.616486",0.0004531%,"$4,629.42"
894,9x1by3METZAs8L9j9A9K3rmLwJs6kovEnoEghNmWAZ33,Er3LJxpoDDHLpXbcBksN5gNA6wRZjhYSvz9rnnW34ZR1,"4,528.036942",0.0004528%,"$4,625.76"
895,FUuCpscjK9bNySGFzBepjU7ypYmi4kG3L4PUY7DkCmek,8vS4MzXKM6xZkH2EBnnPXXrkNyGAdYc87xx4zu1cJv6Z,"4,526.306047",0.0004526%,"$4,623.99"
896,EaHLue9THgTZTaNxneazhTP19jENv7gayGFbaMrSWhGe,GoGJuAAf9s4SaiFccBVU7juSuY8hDTRTeS2kAyKH9fvc,"4,507.858785",0.0004507%,"$4,605.15"
897,Cat624eyrjRebdz7ENmdvzvLrwjH3JiZD7tZawiuxRZU,EcxB3qYDp1TwkA2dkoS3ioS7X1RbJMKmMtFiDit9bZzg,"4,500.393657",0.00045%,"$4,597.52"
898,ByT8oa3fD8MBzmDwoxmEDrjriKutNdNpHMiy5i8CvhrY,7azoycYmcASKTM5J6rCJDFCrVJ2ex4ZSBbMoPe8QCh8B,"4,486.038812",0.0004486%,"$4,582.86"
899,3iYk6sQdL22jkqd6w3qbffxpuMqKPthyfM5wVd3SRtK4,Fjdjy1bmbevuC7c2y6UPo4N3Fo9Ns3MTiDcyJnKcJDNH,"4,483.890959",0.0004483%,"$4,580.66"
900,3iYk6sQdL22jkqd6w3qbffxpuMqKPthyfM5wVd3SRtK4,Fjdjy1bmbevuC7c2y6UPo4N3Fo9Ns3MTiDcyJnKcJDNH,"4,483.890959",0.0004483%,"$4,580.66"
901,AXqPftWGM2LYP83R2VQ5cak6d2DpEKMdYpnVcQmw161K,D7ucqj2hUb44Hcvu4rTwYmbawkahQjJQTv24ZwKFuCmV,"4,482.960774",0.0004482%,"$4,579.71"
902,4fzGQ7CvfE8bW85WC1mk89jgyDgAMhY2wmFGovaKfGx1,DXbsyZbEFqMxqcuKUYoEs6DtrriZTpuc5SusMKgHa68W,"4,474.9271",0.0004474%,"$4,571.51"
903,EFhPEJyMKFp9dCxj3XZhWZQQDB6edN63DECYnz9kdDPP,8zzyy4JnsmL4CZnTQmwZ9ZX8GqfDUqvnZ55itQoGXTD,"4,473.698973",0.0004473%,"$4,570.25"
904,9gGdsnUe787qbHxLLdaeX4S8oAMqfqZspQ1eLUTciGhi,9EDRmJEnFteLNB7Mbrh4614ziPGoMTwJrZCuZV9dk9qB,"4,469.644893",0.0004469%,"$4,566.11"
905,DCtob84QtAeuJjyzW48S8tKLZuj1roYKAQcXv4jFhqm3,7gtTu4gJg8TJk2fq6y8vRxpNmsVqBhmUie6LAdA1xFek,"4,469.564492",0.0004469%,"$4,566.03"
906,9VQEAoHuSorD1EwFUcTyrYRQjYSA83JEGHydE15UNeB4,unLxzFu1hUtB4V588eHn7sbSU9nAe4s1azyX1E693L6,"4,463.969156",0.0004463%,"$4,560.31"
907,2NxsrGQtXNr3LSWRt3bDDoymA921j2FNxeoh3MhowJ3M,Gr3YEqGSd1Q92dc3hfkd7eosLttCvFqKn2XkGMyunTUy,"4,457.833142",0.0004457%,"$4,554.04"
908,AQhvYXP2dEhXzfVZSBjhP9jpDmAWwLV89Bptb5Udpi3W,DzRbiLbP57wnmqGyeS6irFzDciMVqYweC9QDXiEawPfF,"4,454.366926",0.0004454%,"$4,550.5"
909,BJWY7KvfPRQhLmoiGwWu1Phx2mnwppsk9f8JA3AJvmeT,A3PHp2cGow2zbYH83s2R5x2GBHqYTiQ2WCGmv7icwWmj,"4,451.18666",0.0004451%,"$4,547.25"
910,2NxsrGQtXNr3LSWRt3bDDoymA921j2FNxeoh3MhowJ3M,Gr3YEqGSd1Q92dc3hfkd7eosLttCvFqKn2XkGMyunTUy,"4,457.833142",0.0004457%,"$4,554.04"
911,AQhvYXP2dEhXzfVZSBjhP9jpDmAWwLV89Bptb5Udpi3W,DzRbiLbP57wnmqGyeS6irFzDciMVqYweC9QDXiEawPfF,"4,454.366926",0.0004454%,"$4,550.5"
912,BJWY7KvfPRQhLmoiGwWu1Phx2mnwppsk9f8JA3AJvmeT,A3PHp2cGow2zbYH83s2R5x2GBHqYTiQ2WCGmv7icwWmj,"4,451.18666",0.0004451%,"$4,547.25"
913,EaLkMA5ncHVy8LPaaAs3Fhpw8mZ5aKmqxVbYYpFnns8L,9uzu6fAtFEZnSTbu6cp71JmBAKdns2vwPDNmx56Pw7Nd,"4,447.977154",0.0004447%,"$4,543.97"
914,9HqurXBRKdv1SSycUio7Scv3LqTvkwR9HgVceXHqh2ma,CPqUbz7oWkuxXsncvAMYGqiYKHN6orkdN2F2bArPbN85,"4,435.157513",0.0004435%,"$4,530.88"
915,2448WdfgJ8wMCbAuaPWyUzoayhUJYy998bwjXaVCZ27i,3eWoJyvsSuTz4637JTy4taj39kZBcpMC1bqCtw7kR8Ec,"4,433.186192",0.0004433%,"$4,528.86"
916,2CPaJ5zYQjbjZarvkSPMWZm2kV2nWtKrTZGDRgYcmjap,9VozG1pMfHpCJ4ahqxFWRZf4J13LU5BbcEKrAXF6VHSA,"4,431.496775",0.0004431%,"$4,527.14"
917,ETbtUko4Kg5Ro3sCXA8wdhwCevaCRAjNHzQawydAJke4,ENevFSR6THHNJtrGteh9WFitZCNNDrb6ExJ2QW6eJ7zS,"4,423.876925",0.0004423%,"$4,519.35"
918,749UFjMrGEm6oP4348DhLZCJAUqD9MqREzfnuBigwcwn,5yZYx4rFgwci7Q4dUnCCGbwi3gT9CjtCAgcK7Hv4XazM,"4,423.761943",0.0004423%,"$4,519.24"
919,693zbnULnMjZjPRZtopRqMX3fcwuSYc4AcUs73AxdBbK,DPsjW8epjv4iBYDrE68HCkEZVWF34qB3ENPsPtj2Xfh4,"4,415.181163",0.0004415%,"$4,510.47"
920,AovDGHFELzr11ACEFt7o1SabRU1QmfWG2xrLHQ9bcRMa,EKHJrEk73afrpE8g7L82NT9cxJev4q99Ni8Xihkc3bUo,"4,379.906391",0.0004379%,"$4,474.43"
921,E8vFtGw3sMc1AnJbwCW4TmNZwtrsa66FNXd3EpP8x1Yn,85wfafYDmfnwmGG7hh1rpvKdLo9vSyR8KFGfJh3Fo7dd,"4,378.573528",0.0004378%,"$4,473.07"
922,Czsim7yWA9xDXAT74zo24J7B24qHgFqoB1bCNsZ5USbf,9xiwZwF3VxoXwVaHYNdzr5LV9ginunB3R9ijavEY5fSH,"4,375.633867",0.0004375%,"$4,470.07"
923,5HLxcf7wrVbh8wJviraYasqP22mx1DbpvTKkjPsjyAxo,Ak6wQ7akgFqq7rqUtcMLe9bMZA5WkvrJ7ZhsM2T8UstD,"4,367.23479",0.0004367%,"$4,461.49"
924,DUjiUjVSGw8m1q2RD3qTrgfjG1zMuUv8pGSLKqthQLzz,HZbR6EQVAHTPNnAW5Vd8DuoyarhMikHPWjtZzzGh8WQK,"4,363.228249",0.0004363%,"$4,457.4"
925,CHCraf4NJCGCYTCLCn2zUhQfbti5n5fpx6RmwYa4wVVs,CrfEbsZtUmxinnMzZHEG5tpSZf4E2aanUUhXWcpfcz8B,"4,362.971291",0.0004362%,"$4,457.13"
926,EcR2EmmCSAqrLv4amV3MUqY3v9G2kYkzLhTZ7kZLvVnj,zGVSGw2mTa7AG6UodqMicrrYS9wb55Les25ZYUEy5GU,"4,362.004271",0.0004362%,"$4,456.15"
927,8gHTAUZ1WZtD46cLNiurm16UPMehvYKrS7vQfYP5eTq5,8pcTYNDvL4jQEaaBLsn8LhF53dq46L8XjmKyKb7doxa6,"4,357.746485",0.0004357%,"$4,451.8"
928,7peqfY4T77KKzqJ2pX9xuSRoL25uBobAroNp8FAeSkCB,4eG4CdLEYA18dkaq7BQtsLHQesgdc9yAP9eMBtvfahfi,"4,349.555413",0.0004349%,"$4,443.43"
929,Bb26gMEgMPVwyLqhZySLmwKjk61rXYq5WEx1Vkqhg41r,6DS8DNVjrp92abiSJn73rXzQfy29DLAiBSsyiHRDeRy3,"4,348.547813",0.0004348%,"$4,442.4"
930,Bb26gMEgMPVwyLqhZySLmwKjk61rXYq5WEx1Vkqhg41r,6DS8DNVjrp92abiSJn73rXzQfy29DLAiBSsyiHRDeRy3,"4,348.547813",0.0004348%,"$4,442.4"
931,3ABoYmeJPGxX5p4fKzjs1KAuiHEnCusey6j5CNWLBtkx,EfjZ7ZDuVz37i3kzHwCQGaRwcjH3kuBoToUqKUr3tspQ,"4,348.063108",0.0004348%,"$4,441.9"
932,5L72eyDYSpJHmkN6CLkTvF7AV1rJG89QtUbTtgJuiKBM,39waLJUsL1n3zmpKDfgTz27hbGNMM9woUTND22rQoYyu,"4,344.565562",0.0004344%,"$4,438.33"
933,GeWWvS2P4ttE4wxHYPXSctjwXTYYeM7vGgPdBj6Zp5if,4k4mPmcMegJwGQ1zD1rFTMo7D3qGLgdJHJq1xViHfBkb,"4,335.471935",0.0004335%,"$4,429.04"
934,4hoYKRqfzMCXRuhyHRfnc2KM1bu8A8bKpf9FE7co7cZu,73wXHxNuiBVBzjHbFhvxcCrYutGdhJiJFMPEBVfqb6HY,"4,332.805164",0.0004332%,"$4,426.32"
935,2G5K3EWc7ir7PPtxg32k396bRypJm3mn6JM4UC3K3xoS,NujnsmQQ3HdBn3AFmV4o9WzEoLTx2iwXY6zQQJXKr4A,"4,313.984416",0.0004313%,"$4,407.09"
936,2D8MZuvSdWQTt1b7om5kv8taVsPQ1DKN5zfrR968Eg6s,2VtZR434j6BVyNBcmYNBH2S1YYTqrbBu4PHswCgX2gEb,"4,311.087179",0.0004311%,"$4,404.13"
937,8Fe2gPxFziRrL8iA81fEMDr8dt4aKKzR4EQvcD7jw5iA,35BtiUZVkL29cpqXRVD5adXN2HqLcf7tex1DThDAfmN1,"4,288.098663",0.0004288%,"$4,380.64"
938,7WBgYsXhnB5MjvV1tqW7XHh7nUg652GXRFG37WKcnCux,5WPHzhWtzatvk6AuGxkLyNZnnMDv8BJC9jJkGRXYUJcD,"4,287.202427",0.0004287%,"$4,379.73"
939,78R4UKaoc1hWLV3imES4tnxEfZsmWz2bH3tsWq6ifpKM,3488ZnRBBGPide8vWuN9M2A28rjyGUNES6uDga26XVoG,"4,282.511136",0.0004282%,"$4,374.94"
940,793r3gi8mSPLkVuBGYeWHQrz4aGc13Bs1wyTUN4A45i,HEgprpPjw1jTHmsu5D5KVSveDrYAK9b3USQC3ALs1jC2,"4,277.126299",0.0004277%,"$4,369.44"
941,2pDhRxLSGriCnFBY4BH5YFJXUFfE1R1ZnCCdP8iMGpxk,6XbY7hoX2LNQnG6QfXUt1ejwyKJU4fRJnnWrFwVwQ6G9,"4,269.353786",0.0004269%,"$4,361.5"
942,Am5MBYAZ9jUDcK8AChXmpVn5rcpswjGwK9zRDuiNFfSP,EkFyUMZieqXixgBNjmmNA6V7u253vbeaNuPiaUjqHUyC,"4,226.731052",0.0004226%,"$4,317.95"
943,Dn33JXKSdssyFN9dqkH9F6vEt2HafEwsv3FgRfrqWsjB,3oM5huPJZicsNkMAmQncfvNqECQZ3ZpWPpJwobeH4NKd,"4,225.083776",0.0004225%,"$4,316.27"
944,2Fgx3z9uAZRCYQgvxAiFBBdmgSn7Y4szxyrQ6QRHZNWT,8rrDEwUrKcyX7vC2tJidPaH1RDvcfqLCP4b1UTATxhVK,"4,217.331226",0.0004217%,"$4,308.35"
945,rEUH1vyWEX7FngcWqof68C4hog4voZ8Wmsuw32jL36o,4XwQNKoB1csbYoeUQ8qMYYqXPTvTzUAkpHZChhTj84kB,"4,213.83535",0.0004213%,"$4,304.78"
946,6wVAb3G7dLCt4bLzKn9i9kANEZbeTPNPKDrAwKafMMRt,FCwZCpDxd3EZ9p8YNDWTM3KRffWAuQBmWK2fmK3qn3d6,"4,203.059546",0.0004203%,"$4,293.77"
947,G1dNFhtDBD2AkXRSKXMVW2cZj7WsnB4VX5KQFiUmmNM1,4A2yrUrmHUxTYZNfsfsMqAZzQvQpcZkfQZhDMQmYu4LH,"4,198.792239",0.0004198%,"$4,289.41"
948,2r5GpNWg8ECGq9LmsZuKe7vtsdp6cxLzoppy2DpUgDMn,He9hQzZUbMkyimievkMULoNhMvQ8tSLdp6pcC3Q7VRnP,"4,183.87644",0.0004183%,"$4,274.17"
949,4FPdkj5tdnPQGV5URuZLwVTKFCGkdxRAYzi8vfxxXDqr,9BwGrrzJJ2Q85RwSoxTE3TvMD6WbLHJsDDqkt7HEzXYQ,"4,170",0.000417%,"$4,260"
950,73kAgDT7ic7gUnfC3WYdWZW4P4ZRzfgcf9AR6cQv9o7A,8d76NHcPLnMf51aWHwDZnKoX7wd2ZNazm5Tym6RZ3Ziq,"4,162.067781",0.0004162%,"$4,251.89"
951,FT1NnjMTQSK2hmX3DCs2sFrq5JKDxoFUNdWK9G9KcyyX,GeCzcurQXZHQLp2LdpnrH6gWSbpKj5pDAT4JfECj9h5L,"4,138.009756",0.0004138%,"$4,227.32"
952,28noUW53EC8yTrsLiXCqoz2UBbHPWJXG1ZviU2VvJUoK,8oSdcGgtdDscdDFJT6jVMpfhzqjzZmzhGRizU1CNVDaL,"4,135.079689",0.0004135%,"$4,224.32"
953,G3BiBPdkzft3Y4mcXkqevUXzoScE54U5sCwWLxLmsoef,9jBB5F8qsWyWEQHj925aCY6MfDyy38yPGKVLs62N3urK,"4,132.664841",0.0004132%,"$4,221.86"
954,D8uJko5VRuXq6xYy4VTyciEPD2yZb4QWNM62EpZrkywb,CVvr6wXMFLYhhCnXwMbxbx8oRw9rsCd1mEpt2jptxUbJ,"4,117.626035",0.0004117%,"$4,206.49"
955,A3P6KCb7nCn9SKYL9pxGpb2D187vvvEdMaCwaPNCgJ1S,HXCVR5GGA4Q4WyQJohWnWFYU1PcQWqH3pw2vVjyGLjVT,"4,117.435042",0.0004117%,"$4,206.3"
956,CQcueA9tpoQ8ga8N5VfpJvRWFPmA37ikKM9CvpUJt6KB,ArXPcvzPY5gA8UsCHnyMnyR4Pkub7PtGFeQcQZK3jMj8,"4,100",0.00041%,"$4,188.49"
957,8K6n5x7cLaTHJJ3pq6fQspyhN7HrYzpvBBgYMKwrLucf,Cpz7zuR23unqaevGaeLXkdFmjDpLtvEnc5ZcBi1A4AT5,"4,100",0.00041%,"$4,188.49"
958,5wCgdqaiLEsbnwjRSdTrcnjKZJTfYnBoEKcKhcVG7DaV,HGCSSc75rSbNQiUSXmb8FhCxdaG4gPC2GrJkJC5SnXPK,"4,100",0.00041%,"$4,188.49"
959,AhTjT5SdMzwRhoe3xqRbeZ1dDL6dLjyvXK7s5kCdoYWz,Dv2Pj37aJss5VNCAqXQiVdx8iawEcrhYt7epvJqjm1h9,"4,096.015873",0.0004096%,"$4,184.42"
960,2UnK5cjEpU6ShWaC2ypmrS2a6THxSyRmTFjraEjkYUoX,eKEvTXR3LPHxqSNTaZU4haVSyeNo2ws8po8FfuijZ2k,"4,078.03186",0.0004078%,"$4,166.04"
961,Mrk2irdoAJihq1NuAq4wFvzhNq87cqdXBuxLVRgHPP6,3cpYfaT531NCkQi63Ja8GnTTYhxVLP9vnGdquihX3ajK,"4,070.750786",0.000407%,"$4,158.61"
962,3o2dxD5Cbainjkyi4orMjfwgbeyFDbd24ccyiBke1y4o,7FSBzREsXpNrKxemK4fwc1FRPRhbbyrwqKfkxtRXhpTY,"4,063.113132",0.0004063%,"$4,150.8"
963,4V2kFckeMREQNJ7YZRgkkrkZ4wPCLKFZ3ncsNEvxhbK4,FhFZTjwJPYNyeaThHiqnqjY8Gs5xMfA89KeP7vNNKDAY,"4,055.386961",0.0004055%,"$4,142.91"
964,8mdaZJYS4gfo8SRFi8Abf5N48kJDcG4MaKm2QiwH5v7x,2dqTkFmkBS4wPRiJGNrRtcdJhqdcvG7jviMoq7HuaZLb,"4,048.851682",0.0004048%,"$4,136.23"
965,Ea3uspBAXK32mEMuVizqVXRqL7k2731bRjsk3VSJXKkw,47MgSB38eFJtrKJ1rRXM7gcyvreCTw264TUX6gZCdiJa,"4,048.156393",0.0004048%,"$4,135.52"
966,4RqDuLLH12dN8bhyhGAgYNb6U6x1Fj2sFrWBuhdnaz4t,4zGmSmGzz6hg6dz6ABy5Hn4CtHwzYiHy1rj9Rthsfdw,"4,047.670672",0.0004047%,"$4,135.03"
967,myzB9HS6crkxMTXbsnwgSMmRNSbJ6pL6xeqdBaj4zQr,CurRZWW4iqwGRZi7QjN7BBWCV3Y2N4JoALcVJ2gXX7V2,"4,036.983292",0.0004036%,"$4,124.11"
968,3PoLBEbj5XcNQxrQxjreaAL898Ff3z9whU9Mvw5an75X,AjyPNnoXKYvaXHTiEJztzTmLP1SAP334DHphafKs8Cgt,"4,034.128503",0.0004034%,"$4,121.19"
969,4YTkjYnAvPD8eQFgBNFQ1vEGC5Jbqaj6kgHpPHfDFuA3,A1ynw1NVZQdRn6N5tNhACwij6x2WZZ33uNoF8nfSyXoP,"4,029.99104",0.0004029%,"$4,116.97"
970,9qB23WYBnDskjPjmaEJ1UGiZBGE4eGzUwLhV6edo28YT,6QYiLcTe3KXVDFVgKZKtbfdhEv1hF2nB4npXg6FxjbhX,"4,006.575357",0.0004006%,"$4,093.05"
971,Bnkqp8qixMeVJTeCoNKfWZmVXCiYTxrQALiwKkBGQtF7,6ryXHVHrAd5sZe9hWkEjGxjT6kfJFVUsNZovK9c5mzHW,"4,006.107198",0.0004006%,"$4,092.57"
972,2kMiA2JGNgLbg64jdWS5Kmje512X7pgXNyYJ19tYZAcD,YminyZ8QEsrt2tksLpco6qcT3bZ5RSiznx1qgPjJkRm,"4,000.905059",0.0004%,"$4,087.25"
973,9XaWEBiySdZAYQvGnrqQPwJti3iRQqqNbzzJpGBJ2Qnh,4YbfsoTChFExZuLJhb41YLfWL7hw6kUUKkwAQzBuUBZQ,"4,000.351238",0.0004%,"$4,086.69"
974,CSdxjFpEzFfmoq6MhYQF7U5NJpirBmUVceWYx4mgdA2L,6S1k9jo2ncTFBHK7jwa4i1xGSwKCegXzL6kzJDyzym6g,"3,995.983462",0.0003995%,"$4,082.22"
975,JBQZwp4Fpbc5zyFHF9hukjy7iJJqpfsCteHUZWyAU8Mj,CXVg8WabjaJwzRQ7SWf145ixtzJYzbzXbGq45KaesGrc,"3,995.591348",0.0003995%,"$4,081.82"
976,5ADe8aM11YCA33FfCDer9AUg7i2vk1nkDGXCkj5dQ6Fw,287JzYJTn9ssRxFft2HifFm2DapSmfWAL55dfphgBNV8,"3,994.933471",0.0003994%,"$4,081.15"
977,3jrKGnT2TpfnwtqzTVTaSfF4oCxUsbBVqDKHBE85oWoU,9iKDGiLgkk3QuXVzjzwNuf8c9VuzPVqschUNSN1wwLyy,"3,981.557024",0.0003981%,"$4,067.49"
978,2U5A8zYcjBdaQJQ1tkfa5ftd7bjs3sqdQrY2FAKE2j6D,AFFuDrroHTgGhDGsKANR39fHsEWveRhMtPMPr5iT38qV,"3,977.925314",0.0003977%,"$4,063.78"
979,3Fn3mgLscD15qjXcRb9yqHC8y5JHUYxh2revM2sveF4d,91XZQG7uwxBCxpZ5SqXtS9o7RLhu96838XE7BX3vafoK,"3,975.689809",0.0003975%,"$4,061.49"
