,account,token_account,quantity,percetange,value
915,9qSXPzCvEQV1bEvonvw9ScanCo4Z9Q8257SDZbsCQQJS,duMeRFduM1emesiBATUG3x5hWcpthXsqYdRPC2zhhxi,"30,117.159474",0.003012%,$9.21
916,G4qVvyTjNGWYa28EmPRsC9CDaVSi4xYZsuWkrVFY12fz,CrofvJXjJB7o8JCpd4urGVdxXN6XqRk6PtxYjq5FuSNh,"30,021.513731",0.003002%,$9.19
917,4LR8k56kh7xHTKsZgWo7GLutFnd8LSXzgC4rRnnWReGA,AeLrjxbqoqbJJtoQhAuVNW6bxrDCBSjC1T63ETeuf7Tz,"29,869.050779",0.002987%,$9.14
918,8JJV5wkKn4NH7KtA6svKFnjrsom6Qi3CQpuxQBUgmxy9,J1oPw95RshSeYTdjvcVYFRiZaJMwoW78BMKEYHaQphFw,"29,763.078162",0.002976%,$9.11
919,B764Jzj32uwHfvnYSgZMf6MB2RwKYfA41L4QEzopDBdT,5mz5xi8JhDHxTR7bh8ZodfTSx2aZz5cXsqApvedT2SEr,"29,658.925143",0.002966%,$9.07
920,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,Yb9c1aAbZbwtmsZsQ2woNEqAGRDVMJiB6PNVKa5q9pc,"29,638.001365",0.002964%,$9.07
921,2dVQTSD22L23kgmrscUGeFjXYbRrzeoBeMeZmDDVhQub,6vJ7CVA43Q7tkPNvb8j9qPSnjZqDDinpJsqB8Unx6NHQ,"29,488.985876",0.002949%,$9.02
922,NbfGiJJmgwj5Vqg2gyB36t5zoesPhUDyLeZQKSboDS9,ENQnusw44D8bkQzuiTyBwrvhqMBxZaMtSmWK3Y6vF5j,"29,488.985875",0.002949%,$9.02
923,ArfhZdbrfAgqqmKwr2YFmPRq4sAAF2eteh5DnfHXq82L,CvhRjzoiaxkt4tDgDfQuBYKKw3x9Epe18MdxbV4TGFha,"29,464.427369",0.002946%,$9.01
924,JAjji42CTUTVsFvfvxYWxcH9YauAsJby7Sh7jjBByBzA,4kWiESLDySLBSjXNyREjZhxU49iXxzno9MJswNJ31mje,"29,432.189399",0.002943%,$9
925,77xRUPnfxkz34kHaAaP8PKVzMbnPGPAEKexSzdGjBzHQ,373GCJdjhxd3J8RrLxDcm42iHEkJvxxNg3jipYVotgik,"29,423.680684",0.002942%,$9
926,23J5LjmEqpnVoAkUHVV2vZNm2LTesDGntRRYCx9FwP2v,6HjRhDoDXPfVhUpbAG5P4gvDu3pfTCHoQWomeJMufNWs,"29,408.890928",0.002941%,$9
927,3D4Ud7QPBk6GLFCRZtWFiDPFP9QtFy2fuD5oqauKPPoR,H42xQiUM6KKunzWcWGWKxkDJLtsURYLLf5qBkPEi3icr,"29,396.998962",0.00294%,$8.99
928,8Ht8piNQXm899YZXMRnnGe4GVWi6KFhW7XCa8f3pf1AW,7YqGPY8jYbjhQLsJUWQVujQSHHH4DdtfgSmr8aVm2NrY,"29,373.720482",0.002937%,$8.99
929,HgWdUpTE4iYdgJSm44QnNDj9fnCPqNbnWnDFEjAJmQkB,EhkbVBUf6oSkHihBmL2tyZVm13p1i5MEBJWRaW3xRaZS,"29,283.334373",0.002928%,$8.96
930,HgWdUpTE4iYdgJSm44QnNDj9fnCPqNbnWnDFEjAJmQkB,EhkbVBUf6oSkHihBmL2tyZVm13p1i5MEBJWRaW3xRaZS,"29,283.334373",0.002928%,$8.96
931,A68d9sBA11Qrk1WShsPXMNsqkhzxCf4Bx2qPbBDqhQyh,4ay4GkbRAWx2Q5SRxH8DfjFhdcUs6Vt4hSiz1tYNYTXK,"29,178.240695",0.002918%,$8.93
932,Dkdcv2fFtbjkF7bjgDFJUBtXUy37ER9jV2hNkJCeLmid,UDAmgzrCKXTXrQ7CTwQW5MVomXCZifNAi6agsceQ9sq,"29,143.290434",0.002914%,$8.92
933,3BaPYwas4M7gEv38wjY2fxzicfq4iJNEGduae74sZy9a,2yUDM3uJJtYTLpQwdLbm7q2uHUSo4oadqBHrwTBpgcx3,"29,032.908762",0.002903%,$8.88
934,5R3DmRB8FZyrc6s36xVEzdWUBEKwTn7bdVzsX26bpbCS,8SUSoJufUHGnPrD6h4WisDCBmHufgGiXo3MRysdkg1na,"28,977.704864",0.002898%,$8.87
935,CJ626sNjcFwtxjGirAjnAXMAHDQrU19jQeSP2WtLAqHg,9oGa3cyB2VDPEdCr9uRmv2yocdT1S8aSoWETqXj9bLBh,"28,953.834446",0.002895%,$8.86
936,3qRds5KQ6mFBvEto23L9yMzArYuWhFn3GPB3daR1Y2ke,DYv8yPopvXp3PAmJ699PYdUvNh4jHBNuLqUd1k1bwjj4,"28,917.256457",0.002892%,$8.85
937,9TUvKnZDbQwb45rNPzUji951jNavBX8WaGXUqggTd27E,C4ht2S31pWs1MiyHmMTJPv9tJFg4pJqsxuzVraYNaAwT,"28,829.594369",0.002883%,$8.82
938,EeDe1DJLNcoqmd1BuNKDtT9eE2zyqdXUj3yv2FGsGZSd,Da7SbcWNefZorBqJY53Tf36vkBE42HtvzjHbWoCGhohU,"28,715.1685",0.002872%,$8.79
939,9TMQiNX9u888oG9pQsJJ6JM1ksQ8jd8V6cfVJXS4s2Yg,C6hTyruHfQT7aGsE95wACB4eDsEyMRQ5S6fLhTjgoEs8,"28,607.761005",0.002861%,$8.75
940,H35eD2Zxai8DcWfTVip6kCjVGFYMKVi2Xq1mPp5kYEz9,H5Fm4iRyWASRh4pJEEcoeEyLdqieqm1Ako2VrF28acNS,"28,577.317002",0.002858%,$8.74
941,A6QFSa6KzdWizFbsGu7MnVSXgAy221wwaTWZTyA3XJdp,FdBzN5GAMK3rUPqgUyyZzqCTzgnzWcDx2f284qy5cVNo,"28,424.697178",0.002842%,$8.7
942,Ag5NWZpCjKNBm13yUMKRWEk5a6sz26B684mPgWwC2yrM,J1ywt5Spp92NxWi5KTFmcbE3o7owAJGAVnz1TfKwXjG5,"28,378.524154",0.002838%,$8.68
943,Az11bJmCiAXwdPMQDmJBeWyHdg65xmb2LiEDzu1NtyCz,2gyZMfTympfiyuXp98E1Pk7yhNLY8ZYpph7BfipmDB5k,"28,293.719452",0.002829%,$8.66
944,CTW8UFq5FG9cC8QbSPWZKnMxPPWbe9zbHeV58KXfNa8x,8qdFox91jxFiV42a4dosH86iQgb8xgHGkcRim4XxZWUJ,"28,130.600718",0.002813%,$8.61
945,7CXjXe3GDEKBsqKNRtJbaz5yDdK6XHfCuuC6fcfEpHQK,2itxZi66jHbQTJynTvPCgHqcfaw7vMrX2KnnadKuWQGV,"27,828.48709",0.002783%,$8.51
946,6rbNrcZW9brHw4yyvU5Wjy3ybc6RxWCxiVwpVbBqn4Ar,BoztWjVfBTfZM7WCyNCCrcj6xLhkN4o1MpHSPPE9AiZH,"27,734.93128",0.002773%,$8.49
947,FoUYzjTVXg2yPAoUhbRSgEvSKNSRCsagvGadx4Z7PBrZ,4Uc9b7vDr1C8ALyCEi6zAyns7Pbs6Ksi6ijgTLdhJCNp,"27,580.547143",0.002758%,$8.44
948,BsT5fJpJ8UgttirKmzgJGf6qKFbyrgU2rZLB7x28gHwa,CaX4gmuLEDEgesoGNE9meqDxYpPfd7XbTUjkmcAg3LyE,"27,446.136956",0.002745%,$8.4
949,5dMeyjdAN6uXeBp3Burrp7AfkBStJQwCQ598vDx6aXhc,GZ7qWfWqmZPxfssEXeGcVqGhfPZo6tZnKhLehhCxotYZ,"27,342.216894",0.002734%,$8.37
950,7Ykkniby92qYNjQB8xTer4RdeYFDCMjcNYbK7iKDojHp,6zp2tauPGbUrsVQkmq2PejLyKWaiYTpVnuQ4CRcouU9u,"27,296.6739",0.00273%,$8.35
951,BTaV3yDjsvbbuctvBMsgXjeQ5MPV2d3aFP9XUSYauBPd,FZBZfb9CKfmGWnAsPYcoK9QAPksVdf1vrh9PYi1PDtDg,"27,262.254606",0.002726%,$8.34
952,7SFsa82vGvnmaix4XusNxXALi6A9mnFZNtV7fSFBf1BS,BeKgULgSy3kiA3skyBQKsetnwKsxyab4JvWnQUb4usno,"27,197.592094",0.00272%,$8.32
953,4ZkWDwCEC4s184B6MZZ7RxyPhrkraKBHoMeTTgsCbYZD,3UkkFUrWu2RVpHt76D1JSwgDoU1BYSUuSKY7cVWx3RAZ,"26,634.994946",0.002663%,$8.15
954,p7iafugPQFZ7QD6rBhZoCpn9LzYWbPXHMSKm5XZdrby,3rfHqkndM5ejF9rG6kCdXujkV2igdvSAaWyKzGxtPWYP,"26,468.009068",0.002647%,$8.1
955,JtmZmrRrZ81nkkcwKiVoxVWproTPN5uSNHBjFHaxFmc,ATbSGVhCvXGF2bqjDdpxjkNpKUhB6LRwk39jZtZPqbnp,"26,371.640179",0.002637%,$8.07
956,7JcUoXZE5tTXq4fbSXdqN5pTApZfLWXreeL4jW4b32wT,B3hjmt6jhNSvFXGMFmWLDbGyc11jYdTCDYrfQ4BzMViL,"26,318.065995",0.002632%,$8.05
957,rokWuG2TT9CWZG2g8M9iSqxHiEDZQPHLAHm2RfwPEHD,Ei7C1qRzMBuA3ddvSEow9T6EMbe8VPj3p4NWZD9maUFD,"26,262.33028",0.002626%,$8.03
958,dzRhPQwfeKGTjXaqc5wuKH5xAskXo2z8hjB1EksrZbo,8jDXbuzvJj7cpkqTtjCpmc3GqBTBviuqx2EQ6C2WWiod,"26,231.703208",0.002623%,$8.03
959,Adiqr2NMgQekmimHJkfV48hn1BisLyScrpNc2RqitREf,3ARrhejGu97VqahoQAA59MfU3chFqruPcvWcYBAxWPwF,"26,148.8802",0.002615%,$8
960,AXbjp5vg4Aeexv3mfJ81TnNyWWJHcyiMfesiTV9Yr5kL,Ba7kBPoNt4Wrb1g6fyVjgtV2UoFUAMkRxUCYs69ScYHn,"26,051.518585",0.002605%,$7.97
961,4XTYJ35VNT9AFSWffKorAMUQgAHPpQmUB9r8LCP9eWQL,8Ydycb9n57QVFQDkVb9JybbVgk4homygzU1jWqj8UKcq,"26,020.830408",0.002602%,$7.96
962,F9hJwgXGp1NTsHfx27ghunKQkneQyxygsYd7fo5mDtGG,5METvbbqk3aEMxQ6o7LCiDoaG26RrDrmbccczsN3pcSG,"26,011.968665",0.002601%,$7.96
963,4qUFsPj4N6BHVDq65KG4YjmQZztsSQWn6cJhHXJD26o6,413dx6JQYeFSecWikMQDp9PDTWJHzodTqK9v64bP7hQP,"25,935.407166",0.002593%,$7.93
964,AQHpF8gG26R2tHu73XMWNyByPWhchGpFyYqxA38etSpz,5AjR23oCcTWDkUQsf3f9wHuF4ifEkkLGqsxbdnR85giq,"25,920.54162",0.002592%,$7.93
965,DLE7g8EC5ugGymPuyJtk64Rd752VBAgXdb39bURNx6VQ,Cdo6DXWM4xJVogsLzaPKtYjNDHYM95qrvD831bL6SyxC,"25,821.344371",0.002582%,$7.9
966,2xFjurhixrSQgAYfmZdcV8L5BaBgZKANLPNWT8oGWkPs,EMHNiURfQ1PQweJFUX4PgPZYjr1npStfUzxVD2jkV6it,"25,769.060302",0.002577%,$7.88
967,FGLsCSoKUZDJLZHUCEcU5umYJAQxjADnbaiB88FdWFcT,9N2M7wwThYcVxxJVhCb5Das4PpyhZuKrbhwXpyb7ee5F,"25,706.986956",0.002571%,$7.86
968,H3fgfoBy2MG2aHVCmCpsorfP34idTJHNHkw7mBzuL45k,PxSSQvf8SbdVM3vrVDPCPVdov6heytvwmtkyFT4vaMQ,"25,688.747369",0.002569%,$7.86
969,C8R2Sqt3GGXE87yWFPvGvoCPC5k89jdweQFEf1PkCn7X,gtZtstkAWtwr89nj1FSzVsH2JgHhE1DQT9eivp3xxJg,"25,638.422013",0.002564%,$7.84
970,CgTwP3Jh3G95PvudDZRTffhDQeB3yVZbdjifNUdzWNop,6V8sRQ3qWarCPWJXFzNbgPtvfqYk7ahYyRZ6GgF26Bqt,"25,600.197019",0.00256%,$7.83
971,CjcJ3P3xRiGjAfjHMW4Pod8JL3UEdGMmsb1q2EVrr5KJ,DsaVgtGfYb2Vkh77ur69aaTnp7X3FHzrXnDMTaHHcBmB,"25,535.91507",0.002554%,$7.81
972,8rkaJp6WciLfDR5doNBVYk2dGrcsrREtaHRrsMTJZUAW,FEG1KugqW1a1mpSrgYuKurx9Eo8m1YduQuE4RKnFmmX6,"25,532.46228",0.002553%,$7.81
973,7A2QTjKuXgtYDQRHiwEuEP6vZNTfFRJ5HDAuJUH9SDEA,FJp9QyKvq84PQCiQLqox5ntE5TGjRBTBDQLwpynKAyPF,"25,425.093239",0.002542%,$7.78
974,CPDh35xB9UJja7fnWtzV1hPmKZyvAdAF4G4Qs6ovmcEu,GrG8947bjG4RbjtXVrjAgYMvwuXUbfB4KhJzoG94Ba8P,"25,385.504625",0.002538%,$7.77
975,Hf8UeHP1FdFULL92SFXvkk4JsQUhMKb1qPzaGwzRzcYB,Dxubcd1Ytbt5dNz9Qcm5UJB8TUFxbcpJn8RqhcUtKb1F,"25,138.366773",0.002514%,$7.69
976,6ty3haYi5vvb2U75Sep6cSfPQDU1YoePgHSoemJaszF,DR3sYT3jaaDH6geoxi6etUybTCrSiYL6peL3JctQwEWA,"25,106.580933",0.002511%,$7.68
977,HUgDuXtDyYZf44ofnES77ZukfVayq2dq8XWoWmggBN3,3PvwL7zUzpEL9gyBuFj4Gj3mPnC8sFL2opB5kCnZi8fm,"25,094.138742",0.002509%,$7.68
978,FwDdfLA5Z3HHpZXWCDoJymV2qXX4icNoAQXrNbLA2TeY,8LUYShx8pMzYpYnqbj7R1hz9Q4eqwgY2p1ES45Zz9cGW,"25,041.156689",0.002504%,$7.66
979,5HwMxxbT4EJsEyZs126GxLZL9VwBW1Y3Ab2kG4LFCzeF,2e1XibFFgehEmxTY3WemUvCF8E7vBH1h9W1v5aPvVDYz,"25,000",0.0025%,$7.65
