,address,quantity,percetages,value
492,0xF9E3F715c65232C83f4D43a207b26c1E59dC8F5D,"695,115,364,212.832163195",0.0007,"$12,053.30"
493,0xF9E3F715c65232C83f4D43a207b26c1E59dC8F5D,"695,115,364,212.832163195",0.0007,"$12,053.30"
494,0x90a33173E6d083112c836096084FAaEa9fF7228A,"690,115,113,295.815812425",0.0007,"$11,966.60"
495,0x90a33173E6d083112c836096084FAaEa9fF7228A,"690,115,113,295.815812425",0.0007,"$11,966.60"
496,0x376534f558E1aB7bfB0C804b5A54FFCdb90EB203,"680,257,995,587.929723671",0.0007,"$11,795.67"
497,0x376534f558E1aB7bfB0C804b5A54FFCdb90EB203,"680,257,995,587.929723671",0.0007,"$11,795.67"
498,0x50945ac4dd52c7BdaDACaCb0eC29D3842268925e,"679,346,519,961.288640354",0.0007,"$11,779.87"
499,0x50945ac4dd52c7BdaDACaCb0eC29D3842268925e,"679,346,519,961.288640354",0.0007,"$11,779.87"
500,0x86559Bb87c073F7F7D817730fB904e74925F8a40,"658,004,489,884.906770575",0.0007,"$11,409.80"
501,0x86559Bb87c073F7F7D817730fB904e74925F8a40,"658,004,489,884.906770575",0.0007,"$11,409.80"
502,0xA247DFa6fC34D4a684770f05F878e83Fc168C619,"657,872,064,131.381357319",0.0007,"$11,407.50"
503,0xA247DFa6fC34D4a684770f05F878e83Fc168C619,"657,872,064,131.381357319",0.0007,"$11,407.50"
504,0x2c424514104D7856a6F182687507289dfA50DE0B,"652,547,541,515.498525333",0.0007,"$11,315.17"
505,0x2c424514104D7856a6F182687507289dfA50DE0B,"652,547,541,515.498525333",0.0007,"$11,315.17"
506,0x38343Be7119C440fEBfD8BF6F5825a6976Ff3a59,"649,654,531,048.570473155",0.0006,"$11,265.01"
507,0x38343Be7119C440fEBfD8BF6F5825a6976Ff3a59,"649,654,531,048.570473155",0.0006,"$11,265.01"
508,0x49fBc540177f6a51352c08e8986407c636A3A1f3,"649,283,436,264.777374829",0.0006,"$11,258.57"
509,0x49fBc540177f6a51352c08e8986407c636A3A1f3,"649,283,436,264.777374829",0.0006,"$11,258.57"
510,0x184BB1abABa16A5158da19ae9AAef4173cA5DB15,"639,431,372,183.421104641",0.0006,"$11,087.74"
511,0x184BB1abABa16A5158da19ae9AAef4173cA5DB15,"639,431,372,183.421104641",0.0006,"$11,087.74"
512,0x1C0338F322aAB0d8848683CE4215A6cC7e03684C,"636,841,883,346.436130153",0.0006,"$11,042.84"
513,0x1C0338F322aAB0d8848683CE4215A6cC7e03684C,"636,841,883,346.436130153",0.0006,"$11,042.84"
514,0x2c9f4d872c0904c5EfCd054AD9881501e6A77d2A,"633,333,333,333.000000305",0.0006,"$10,982.00"
515,0x2c9f4d872c0904c5EfCd054AD9881501e6A77d2A,"633,333,333,333.000000305",0.0006,"$10,982.00"
516,0x1C792cAc6b63bC762b45ec5F354Aa1f0877325D7,"632,988,866,705.988159982",0.0006,"$10,976.03"
517,0x1C792cAc6b63bC762b45ec5F354Aa1f0877325D7,"632,988,866,705.988159982",0.0006,"$10,976.03"
518,0x260698d3b2BcdB027eb45e225ADCA21b7AB9c741,"632,529,245,383.134379922",0.0006,"$10,968.06"
519,0x260698d3b2BcdB027eb45e225ADCA21b7AB9c741,"632,529,245,383.134379922",0.0006,"$10,968.06"
520,0xE39E58082EB1f157AFEb42d9e55f1eb05a78d312,"627,312,227,153.045306322",0.0006,"$10,877.59"
521,0xE39E58082EB1f157AFEb42d9e55f1eb05a78d312,"627,312,227,153.045306322",0.0006,"$10,877.59"
522,0xc3E53e97E5ad624D368b00BACe9Bf88C2755e8Cb,"627,193,511,458.063602185",0.0006,"$10,875.54"
523,0xc3E53e97E5ad624D368b00BACe9Bf88C2755e8Cb,"627,193,511,458.063602185",0.0006,"$10,875.54"
524,0xE790369a7b7DcE2842Ab8cB860A809e23B99A9E5,"623,453,462,586.270167743",0.0006,"$10,810.68"
525,0xE790369a7b7DcE2842Ab8cB860A809e23B99A9E5,"623,453,462,586.270167743",0.0006,"$10,810.68"
526,0xe83FBa58D74EfA9961B5be8561B352F5126DfC42,"618,761,384,778.077557969",0.0006,"$10,729.32"
527,0xe83FBa58D74EfA9961B5be8561B352F5126DfC42,"618,761,384,778.077557969",0.0006,"$10,729.32"
528,0x3209b8eaF3C16b65a7d96Bde0959AaA0d84f0f37,"613,770,376,141.325878781",0.0006,"$10,642.78"
529,0x3209b8eaF3C16b65a7d96Bde0959AaA0d84f0f37,"613,770,376,141.325878781",0.0006,"$10,642.78"
530,0x51433C2598348D9FE80EEa41461d537602924169,"611,021,116,583.39575028",0.0006,"$10,595.11"
531,0x51433C2598348D9FE80EEa41461d537602924169,"611,021,116,583.39575028",0.0006,"$10,595.11"
532,0x510FD6445771413E3D5FbE8C5Fe6e3D6f52E0f40,"609,672,483,940.996404055",0.0006,"$10,571.72"
533,0x510FD6445771413E3D5FbE8C5Fe6e3D6f52E0f40,"609,672,483,940.996404055",0.0006,"$10,571.72"
534,0x879fa7F7EE82fE77Ff9B679043E6d8B7986B5c8B,"607,681,042,038.290010956",0.0006,"$10,537.19"
535,0x879fa7F7EE82fE77Ff9B679043E6d8B7986B5c8B,"607,681,042,038.290010956",0.0006,"$10,537.19"
536,0x5A33563450cAC852C9c490253bE379f2F3F30C07,"604,151,812,759.509363773",0.0006,"$10,475.99"
537,0x5A33563450cAC852C9c490253bE379f2F3F30C07,"604,151,812,759.509363773",0.0006,"$10,475.99"
538,0x9B6Adc49fEE53CDFEf5670EdA4138a9c051657Dd,"602,279,927,730.037638287",0.0006,"$10,443.53"
539,0x9B6Adc49fEE53CDFEf5670EdA4138a9c051657Dd,"602,279,927,730.037638287",0.0006,"$10,443.53"
540,0xF61C60F44079e0780C7b2e996953cf461fD4D2e6,"600,437,973,219.408476856",0.0006,"$10,411.59"
541,0xF61C60F44079e0780C7b2e996953cf461fD4D2e6,"600,437,973,219.408476856",0.0006,"$10,411.59"
542,0x02c3a81b8f64C717E918B74De29083E190485bb7,"600,054,905,819.306612195",0.0006,"$10,404.95"
543,0x02c3a81b8f64C717E918B74De29083E190485bb7,"600,054,905,819.306612195",0.0006,"$10,404.95"
544,0xc9c0F383CB51B95ea7662659621733ee13F53df2,"596,955,896,575.96825456",0.0006,"$10,351.22"
545,0xc9c0F383CB51B95ea7662659621733ee13F53df2,"596,955,896,575.96825456",0.0006,"$10,351.22"
546,0x858EeAE8A263058B802C2A42C0774feE653b30BE,"596,229,528,251.374458863",0.0006,"$10,338.62"
547,0x858EeAE8A263058B802C2A42C0774feE653b30BE,"596,229,528,251.374458863",0.0006,"$10,338.62"
548,0x588F389d09AA4f96d78006c64118727ec9f2C6FE,"589,903,286,512.787328681",0.0006,"$10,228.92"
549,0x588F389d09AA4f96d78006c64118727ec9f2C6FE,"589,903,286,512.787328681",0.0006,"$10,228.92"
550,0x57C7EFfb8b5dbe0f78D22BEcB516579A55A19ab9,"580,448,812,155.118647928",0.0006,"$10,064.98"
551,0x57C7EFfb8b5dbe0f78D22BEcB516579A55A19ab9,"580,448,812,155.118647928",0.0006,"$10,064.98"
552,0x70945Df1d7c087Fb92263c6035766BA15e340c5d,"577,493,636,908.310888506",0.0006,"$10,013.74"
553,0x70945Df1d7c087Fb92263c6035766BA15e340c5d,"577,493,636,908.310888506",0.0006,"$10,013.74"
554,0x7007F65bC65690e35E7834f87c73C4EfCFd76282,"568,541,975,509.402828744",0.0006,"$9,858.52"
555,0x7007F65bC65690e35E7834f87c73C4EfCFd76282,"568,541,975,509.402828744",0.0006,"$9,858.52"
556,0x6224eD6220696B313aA551821BCec8c59B76dF54,"563,424,326,711.4014308",0.0006,"$9,769.78"
557,0x6224eD6220696B313aA551821BCec8c59B76dF54,"563,424,326,711.4014308",0.0006,"$9,769.78"
558,0x75D6c44820CE0BA7dCBdCbf92571dF0E07d79835,"561,585,648,542.707677883",0.0006,"$9,737.90"
559,0x75D6c44820CE0BA7dCBdCbf92571dF0E07d79835,"561,585,648,542.707677883",0.0006,"$9,737.90"
560,0xcEa9462dD7d148727ceA76e2a564cC7A9D34b379,"554,246,157,276.760972005",0.0006,"$9,610.63"
561,0xcEa9462dD7d148727ceA76e2a564cC7A9D34b379,"554,246,157,276.760972005",0.0006,"$9,610.63"
562,0xE3Cbdc50A74806322C182303ae46Bb9A471B5107,"554,137,746,497.426005639",0.0006,"$9,608.75"
563,0xE3Cbdc50A74806322C182303ae46Bb9A471B5107,"554,137,746,497.426005639",0.0006,"$9,608.75"
564,0x8e298a445f32830a5566615D4D0450Dd26988B3e,"552,247,363,079.230891558",0.0006,"$9,575.97"
565,0x8e298a445f32830a5566615D4D0450Dd26988B3e,"552,247,363,079.230891558",0.0006,"$9,575.97"
566,0x35d27E1c770acA7989503981365dB3D1f7B17514,"551,380,918,113.775465219",0.0006,"$9,560.95"
567,0x35d27E1c770acA7989503981365dB3D1f7B17514,"551,380,918,113.775465219",0.0006,"$9,560.95"
568,0x6DF6A552432F782Bfc45f16b7C295658714b9338,"550,189,584,005.500069909",0.0006,"$9,540.29"
569,0x6DF6A552432F782Bfc45f16b7C295658714b9338,"550,189,584,005.500069909",0.0006,"$9,540.29"
570,0x5D8201F0C202Af42BA27Da3D8732d222Abe746B0,"550,000,000,000.744774828",0.0006,"$9,537.00"
571,0x5D8201F0C202Af42BA27Da3D8732d222Abe746B0,"550,000,000,000.744774828",0.0006,"$9,537.00"
572,0x6e1892A054336924b8b7863d24BfAc2fFC58596B,"549,385,994,856.683450958",0.0005,"$9,526.35"
573,0x6e1892A054336924b8b7863d24BfAc2fFC58596B,"549,385,994,856.683450958",0.0005,"$9,526.35"
574,0x2f3FdE339E4F8ec536Ab768789eed59D8c4e3278,"544,704,515,330.571827217",0.0005,"$9,445.18"
575,0x2f3FdE339E4F8ec536Ab768789eed59D8c4e3278,"544,704,515,330.571827217",0.0005,"$9,445.18"
576,0x2A64e1926aE70Ebd210f67A2bFa0eB575e54a990,"542,996,997,336.207677301",0.0005,"$9,415.57"
577,0x2A64e1926aE70Ebd210f67A2bFa0eB575e54a990,"542,996,997,336.207677301",0.0005,"$9,415.57"
578,0xF64C8B6D6DB55C47600741c9c6A99039ecd4B07A,"538,088,997,795.238559178",0.0005,"$9,330.46"
579,0xF64C8B6D6DB55C47600741c9c6A99039ecd4B07A,"538,088,997,795.238559178",0.0005,"$9,330.46"
580,0x41A9DE8b149F729ad861E29225F3b20f08B4F480,"537,395,523,971.715359724",0.0005,"$9,318.44"
581,0x41A9DE8b149F729ad861E29225F3b20f08B4F480,"537,395,523,971.715359724",0.0005,"$9,318.44"
582,0xd18134147e15203F10c41beb6F7c356b0bc10d4C,"536,527,722,946.031959137",0.0005,"$9,303.39"
583,0xd18134147e15203F10c41beb6F7c356b0bc10d4C,"536,527,722,946.031959137",0.0005,"$9,303.39"
584,0xC3d198E1EA0A9ED6f8363212fdd8B59A2CD1C8dB,"528,775,050,634.216354191",0.0005,"$9,168.96"
585,0xC3d198E1EA0A9ED6f8363212fdd8B59A2CD1C8dB,"528,775,050,634.216354191",0.0005,"$9,168.96"
586,0xF363C3326ACA128c989f7cDaF7b5D14470bafe96,"525,242,840,734.026714691",0.0005,"$9,107.71"
587,0xF363C3326ACA128c989f7cDaF7b5D14470bafe96,"525,242,840,734.026714691",0.0005,"$9,107.71"
588,0xd78B0095c0301FA384Ab6e8D099b69B0c48eE595,"520,853,342,891.329936917",0.0005,"$9,031.60"
589,0xd78B0095c0301FA384Ab6e8D099b69B0c48eE595,"520,853,342,891.329936917",0.0005,"$9,031.60"
590,0xB8142F0141D46e36ca4487030a751162887B3d1B,"517,743,790,548.397973954",0.0005,"$8,977.68"
591,0xB8142F0141D46e36ca4487030a751162887B3d1B,"517,743,790,548.397973954",0.0005,"$8,977.68"
592,0xcF4E8d94830e2eD01DaA8AD8FCeC29a5B751918D,"516,573,080,638.065186519",0.0005,"$8,957.38"
593,0xcF4E8d94830e2eD01DaA8AD8FCeC29a5B751918D,"516,573,080,638.065186519",0.0005,"$8,957.38"
594,0x6e824E6A738Da5c31aECa61859e98646DF20fd42,"516,547,526,226.270311812",0.0005,"$8,956.93"
595,0x6e824E6A738Da5c31aECa61859e98646DF20fd42,"516,547,526,226.270311812",0.0005,"$8,956.93"
596,0x1f2F10D1C40777AE1Da742455c65828FF36Df387,"515,480,010,644.994461785",0.0005,"$8,938.42"
597,0x1f2F10D1C40777AE1Da742455c65828FF36Df387,"515,480,010,644.994461785",0.0005,"$8,938.42"
598,0xbFf7E9EbC770bD17E69fd6c655Bb6163ac05619E,"515,212,906,398.494331508",0.0005,"$8,933.79"
599,0xbFf7E9EbC770bD17E69fd6c655Bb6163ac05619E,"515,212,906,398.494331508",0.0005,"$8,933.79"
600,0x2f63Ce35108dDECa4B58e8f5f16609E0D98562b7,"512,745,617,075.364527158",0.0005,"$8,891.01"
601,0x2f63Ce35108dDECa4B58e8f5f16609E0D98562b7,"512,745,617,075.364527158",0.0005,"$8,891.01"
602,0xb1b7eB88519FbfA901E912dC59e386C1a52C6278,"511,618,971,615.375006909",0.0005,"$8,871.47"
603,0xb1b7eB88519FbfA901E912dC59e386C1a52C6278,"511,618,971,615.375006909",0.0005,"$8,871.47"
604,0x4A5E84afB2dc646654Ed6897c497556d1FA1da6f,"510,288,491,405.863826571",0.0005,"$8,848.40"
605,0x4A5E84afB2dc646654Ed6897c497556d1FA1da6f,"510,288,491,405.863826571",0.0005,"$8,848.40"
606,0xFBC0b98978CF817377bfa9E44a4D2bD2d614cF43,"507,394,226,346.138528153",0.0005,"$8,798.22"
607,0xFBC0b98978CF817377bfa9E44a4D2bD2d614cF43,"507,394,226,346.138528153",0.0005,"$8,798.22"
608,0x255C4905869e2d0D7EB196829B59b8BF8c522AD6,"505,689,331,390.133270864",0.0005,"$8,768.65"
609,0x255C4905869e2d0D7EB196829B59b8BF8c522AD6,"505,689,331,390.133270864",0.0005,"$8,768.65"
610,0x42a6d17ccD69b1c5f823F1584Ed81e44a79Faf5E,"503,820,388,150.875600468",0.0005,"$8,736.25"
611,0x42a6d17ccD69b1c5f823F1584Ed81e44a79Faf5E,"503,820,388,150.875600468",0.0005,"$8,736.25"
612,0x925c39596Ebe09b10883FF29C321cAFFaE37a121,"503,530,177,187.62485773",0.0005,"$8,731.21"
613,0x925c39596Ebe09b10883FF29C321cAFFaE37a121,"503,530,177,187.62485773",0.0005,"$8,731.21"
614,0x503e1b24e92E2ce406C710cAD642cc29Cf067f3E,"503,407,953,803.198202386",0.0005,"$8,729.09"
615,0x503e1b24e92E2ce406C710cAD642cc29Cf067f3E,"503,407,953,803.198202386",0.0005,"$8,729.09"
616,0x287B4abD84836026F021Fa706F6739A500C22442,"503,143,392,405.258242822",0.0005,"$8,724.51"
617,0x287B4abD84836026F021Fa706F6739A500C22442,"503,143,392,405.258242822",0.0005,"$8,724.51"
618,0x175862b69c734917135063Ae7c45eA2Ca8283471,"503,133,521,186.585274566",0.0005,"$8,724.34"
619,0x175862b69c734917135063Ae7c45eA2Ca8283471,"503,133,521,186.585274566",0.0005,"$8,724.34"
620,0xD614208907e958b26B2FD42CF4E4E606C09b0443,"503,023,272,583.330457544",0.0005,"$8,722.42"
621,0xD614208907e958b26B2FD42CF4E4E606C09b0443,"503,023,272,583.330457544",0.0005,"$8,722.42"
622,0xBE8240c2B97668a7DbCF1A208207C20c2A5637e5,"502,813,145,534.160051579",0.0005,"$8,718.78"
623,0xBE8240c2B97668a7DbCF1A208207C20c2A5637e5,"502,813,145,534.160051579",0.0005,"$8,718.78"
624,0x732a22698eEEe1f27A102B7e71868fF9167480aA,"501,293,735,275.342861908",0.0005,"$8,692.43"
625,0x732a22698eEEe1f27A102B7e71868fF9167480aA,"501,293,735,275.342861908",0.0005,"$8,692.43"
626,0xe158414D66BF2Ef908a13146E92152F5B69b476F,"501,272,916,553.11966241",0.0005,"$8,692.07"
627,0xe158414D66BF2Ef908a13146E92152F5B69b476F,"501,272,916,553.11966241",0.0005,"$8,692.07"
628,0x8636FA90B022Df640B41568D8706b7020785f229,"500,700,000,000",0.0005,"$8,682.14"
629,0x8636FA90B022Df640B41568D8706b7020785f229,"500,700,000,000",0.0005,"$8,682.14"
630,0xBb04321F29CF7cB53f5E527531d9046A9aF1f1C9,"500,121,578,710.627651321",0.0005,"$8,672.11"
631,0xBb04321F29CF7cB53f5E527531d9046A9aF1f1C9,"500,121,578,710.627651321",0.0005,"$8,672.11"
632,0xbcE271eac0b53f2561E5E465383032448aE1fE48,"500,043,131,401.273656487",0.0005,"$8,670.75"
633,0xbcE271eac0b53f2561E5E465383032448aE1fE48,"500,043,131,401.273656487",0.0005,"$8,670.75"
634,0xbd1A369c13D6288256Ae7F3f864449e1FE642195,"500,000,007,635.956572841",0.0005,"$8,670.00"
635,0xbd1A369c13D6288256Ae7F3f864449e1FE642195,"500,000,007,635.956572841",0.0005,"$8,670.00"
636,0xc645802984072CC3BBeC6b7f7BbB4B53c6Ac534F,"500,000,000,000",0.0005,"$8,670.00"
637,0xc645802984072CC3BBeC6b7f7BbB4B53c6Ac534F,"500,000,000,000",0.0005,"$8,670.00"
638,0x6E4710c1F437A407095A9727C709749cD8c16f0A,"500,000,000,000.000000713",0.0005,"$8,670.00"
639,0x6E4710c1F437A407095A9727C709749cD8c16f0A,"500,000,000,000.000000713",0.0005,"$8,670.00"
640,0x612f9acf2F3EebbAE93B63e9Fa37A7186Adf42e2,"500,000,000,000.000000004",0.0005,"$8,670.00"
641,0x612f9acf2F3EebbAE93B63e9Fa37A7186Adf42e2,"500,000,000,000.000000004",0.0005,"$8,670.00"
642,0x7D0a09c38DC5E8934D4128d58E0fD92CAa7BCb59,"500,000,000,000",0.0005,"$8,670.00"
643,0x7D0a09c38DC5E8934D4128d58E0fD92CAa7BCb59,"500,000,000,000",0.0005,"$8,670.00"
644,0x4507b2CE4839eA1081d56987BCb855E57a6A5e72,"500,000,000,000.000000123",0.0005,"$8,670.00"
645,0x4507b2CE4839eA1081d56987BCb855E57a6A5e72,"500,000,000,000.000000123",0.0005,"$8,670.00"
646,0x8e2A604DB3E300BAe2d7444b6b6048fA91Eb538F,"493,777,989,336.751222775",0.0005,"$8,562.11"
647,0x8e2A604DB3E300BAe2d7444b6b6048fA91Eb538F,"493,777,989,336.751222775",0.0005,"$8,562.11"
648,0x6A1AF914BED7BAa6160d6Cc89E13f26F8B338617,"493,538,268,651.335873645",0.0005,"$8,557.95"
649,0x6A1AF914BED7BAa6160d6Cc89E13f26F8B338617,"493,538,268,651.335873645",0.0005,"$8,557.95"
650,0x5740cDF309AEe3A9FE282Cfa593844467c03ff87,"492,546,239,308.609272784",0.0005,"$8,540.75"
651,0x5740cDF309AEe3A9FE282Cfa593844467c03ff87,"492,546,239,308.609272784",0.0005,"$8,540.75"
652,0x5f80e888dC6906d99Bb264F92A2f2626F1F14895,"488,026,597,326.73678226",0.0005,"$8,462.38"
653,0x5f80e888dC6906d99Bb264F92A2f2626F1F14895,"488,026,597,326.73678226",0.0005,"$8,462.38"
654,0xDA1B5b1bFBc4D7Af7F8870281aF04953f8794353,"484,278,986,095.371375189",0.0005,"$8,397.40"
655,0xDA1B5b1bFBc4D7Af7F8870281aF04953f8794353,"484,278,986,095.371375189",0.0005,"$8,397.40"
656,0xB25bADD93AEA0B0a3454B4FA4aCA157DD511993b,"483,341,801,239.220493673",0.0005,"$8,381.15"
657,0xB25bADD93AEA0B0a3454B4FA4aCA157DD511993b,"483,341,801,239.220493673",0.0005,"$8,381.15"
658,0xE82CBaC3DB4Cc6D7c143eADA1732E4204ED95531,"476,586,985,948.950434668",0.0005,"$8,264.02"
659,0xE82CBaC3DB4Cc6D7c143eADA1732E4204ED95531,"476,586,985,948.950434668",0.0005,"$8,264.02"
660,0xce5C7D063796cfCfbC0d12d76C93F7e253610f4C,"473,604,706,106.889815895",0.0005,"$8,212.31"
661,0xce5C7D063796cfCfbC0d12d76C93F7e253610f4C,"473,604,706,106.889815895",0.0005,"$8,212.31"
662,0xae83Ebdae36Bef7Ac611EC071bdA43f43D429A00,"473,341,503,788.009833203",0.0005,"$8,207.74"
663,0xae83Ebdae36Bef7Ac611EC071bdA43f43D429A00,"473,341,503,788.009833203",0.0005,"$8,207.74"
664,0xB3AeBd990D847808c79B4348b0d3f607bf22Bd4C,"473,225,966,759.829177564",0.0005,"$8,205.74"
665,0xB3AeBd990D847808c79B4348b0d3f607bf22Bd4C,"473,225,966,759.829177564",0.0005,"$8,205.74"
666,0xBFb7f358d8FBecaF04BDE27d9f1A0a71FBb655Ff,"470,465,862,768.284670975",0.0005,"$8,157.88"
667,0xBFb7f358d8FBecaF04BDE27d9f1A0a71FBb655Ff,"470,465,862,768.284670975",0.0005,"$8,157.88"
668,0x358e37ccfE0eC5d8A888bb554BBf497F8Fb83950,"470,399,674,420.681327189",0.0005,"$8,156.73"
669,0x358e37ccfE0eC5d8A888bb554BBf497F8Fb83950,"470,399,674,420.681327189",0.0005,"$8,156.73"
670,0xcd6e26Fab4600d28D3ded44f779845eFf7887B20,"470,056,651,570.212657673",0.0005,"$8,150.78"
671,0xcd6e26Fab4600d28D3ded44f779845eFf7887B20,"470,056,651,570.212657673",0.0005,"$8,150.78"
672,0xe1a35dfE6f25Fc8C59FF88986FaB87221350FF97,"468,241,497,152.149385836",0.0005,"$8,119.31"
673,0xe1a35dfE6f25Fc8C59FF88986FaB87221350FF97,"468,241,497,152.149385836",0.0005,"$8,119.31"
674,0xb211686C27132aDF75DB55ee1627dA5599c5E824,"465,272,119,815.955596149",0.0005,"$8,067.82"
675,0xb211686C27132aDF75DB55ee1627dA5599c5E824,"465,272,119,815.955596149",0.0005,"$8,067.82"
676,0x81FcEEC7Ae4c44C5f05b6355eDf52c6E5bA19d3a,"459,779,559,051.7922",0.0005,"$7,972.58"
677,0x81FcEEC7Ae4c44C5f05b6355eDf52c6E5bA19d3a,"459,779,559,051.7922",0.0005,"$7,972.58"
678,0xEBFe6cd31E93E99018CFBD8aA76857768f11963c,"459,481,451,626.745644651",0.0005,"$7,967.41"
679,0xEBFe6cd31E93E99018CFBD8aA76857768f11963c,"459,481,451,626.745644651",0.0005,"$7,967.41"
680,0x253eD08C7936d7B28E91ac8c1cacbd4B9f17CE57,"459,382,726,348.962523751",0.0005,"$7,965.70"
681,0x253eD08C7936d7B28E91ac8c1cacbd4B9f17CE57,"459,382,726,348.962523751",0.0005,"$7,965.70"
682,0xf96DbE2d6eabcFc77132aA1475742B7E2CCb08F1,"458,287,698,150.300084038",0.0005,"$7,946.71"
683,0xf96DbE2d6eabcFc77132aA1475742B7E2CCb08F1,"458,287,698,150.300084038",0.0005,"$7,946.71"
684,0xE3Fe9AD760Ec39b82f9BD4b6A45Ab1f7e70e0E58,"452,875,642,921.598117885",0.0005,"$7,852.86"
685,0xE3Fe9AD760Ec39b82f9BD4b6A45Ab1f7e70e0E58,"452,875,642,921.598117885",0.0005,"$7,852.86"
686,0x7b11b9D2c9859A76e79387631d8705fAd8057872,"452,736,864,977.474323164",0.0005,"$7,850.46"
687,0x7b11b9D2c9859A76e79387631d8705fAd8057872,"452,736,864,977.474323164",0.0005,"$7,850.46"
688,0x3A872F482B867C09714e5571158fF45F371EB74A,"451,000,000,000",0.0005,"$7,820.34"
689,0x3A872F482B867C09714e5571158fF45F371EB74A,"451,000,000,000",0.0005,"$7,820.34"
690,0x17410Ec0b2131c2Be17283a19f95326e3c6CB615,"450,843,767,157.716315628",0.0005,"$7,817.63"
691,0x17410Ec0b2131c2Be17283a19f95326e3c6CB615,"450,843,767,157.716315628",0.0005,"$7,817.63"
692,0x6994d5137eC8183F509593248fdeCb4B9031D5a5,"450,821,485,067.960887746",0.0005,"$7,817.24"
693,0x6994d5137eC8183F509593248fdeCb4B9031D5a5,"450,821,485,067.960887746",0.0005,"$7,817.24"
694,0x60aCe34b2F9453E46Ec98522930B12bCe2e994D0,"450,000,000,000",0.0005,"$7,803.00"
695,0x60aCe34b2F9453E46Ec98522930B12bCe2e994D0,"450,000,000,000",0.0005,"$7,803.00"
696,0xd3D7c05d83778E967C4d481eD93CC42EA84c4b56,"448,677,848,124.72898299",0.0004,"$7,780.07"
697,0xd3D7c05d83778E967C4d481eD93CC42EA84c4b56,"448,677,848,124.72898299",0.0004,"$7,780.07"
698,0x1e8b57C7d717679B2583cD9ec3f98f36E42eC0dB,"446,234,905,245.864425387",0.0004,"$7,737.71"
699,0x1e8b57C7d717679B2583cD9ec3f98f36E42eC0dB,"446,234,905,245.864425387",0.0004,"$7,737.71"
700,0xf8228DC94c9f8EEc92e6dA1Be4C8DEd0d8bB03F2,"441,671,329,437.471389406",0.0004,"$7,658.58"
701,0xf8228DC94c9f8EEc92e6dA1Be4C8DEd0d8bB03F2,"441,671,329,437.471389406",0.0004,"$7,658.58"
702,0x545153577DD75871130eABe93eba68fCd76ADf53,"440,547,879,989.087615858",0.0004,"$7,639.10"
703,0x545153577DD75871130eABe93eba68fCd76ADf53,"440,547,879,989.087615858",0.0004,"$7,639.10"
704,0x6D16acCE9701C449B318B7E83f9De3581096c82d,"439,456,768,485.936382203",0.0004,"$7,620.18"
705,0x6D16acCE9701C449B318B7E83f9De3581096c82d,"439,456,768,485.936382203",0.0004,"$7,620.18"
706,0xe708533eD3D0d80B43477D189991EBCA62F66e9A,"437,928,146,311.023322554",0.0004,"$7,593.67"
707,0xe708533eD3D0d80B43477D189991EBCA62F66e9A,"437,928,146,311.023322554",0.0004,"$7,593.67"
708,0x1f8056b8048434AfaD599EdE8cD1a170A582449D,"437,779,578,408.210443472",0.0004,"$7,591.10"
709,0x1f8056b8048434AfaD599EdE8cD1a170A582449D,"437,779,578,408.210443472",0.0004,"$7,591.10"
710,0x9519fD2e2826c733270dcDa0B7835051eca7DF3F,"436,739,013,883.624407055",0.0004,"$7,573.05"
711,0x9519fD2e2826c733270dcDa0B7835051eca7DF3F,"436,739,013,883.624407055",0.0004,"$7,573.05"
712,0x3095afDC48E96e136aDAD1CfA0765eab373073B6,"433,028,322,145.461328665",0.0004,"$7,508.71"
713,0x3095afDC48E96e136aDAD1CfA0765eab373073B6,"433,028,322,145.461328665",0.0004,"$7,508.71"
714,0x5003bf3c6baCeE7aFb6264f70778Fd9bDc845ab2,"432,919,844,445.008086223",0.0004,"$7,506.83"
715,0x5003bf3c6baCeE7aFb6264f70778Fd9bDc845ab2,"432,919,844,445.008086223",0.0004,"$7,506.83"
716,0x9dC1aA0336095390c373B33a893875ff16E2C17d,"432,492,981,959.519857974",0.0004,"$7,499.43"
717,0x9dC1aA0336095390c373B33a893875ff16E2C17d,"432,492,981,959.519857974",0.0004,"$7,499.43"
718,0x082ac8400828320cA1745CbE8DcA6fd478D0dA79,"431,917,851,345.792144709",0.0004,"$7,489.46"
719,0x082ac8400828320cA1745CbE8DcA6fd478D0dA79,"431,917,851,345.792144709",0.0004,"$7,489.46"
720,0x03D5d0ef30307db72Ab2FE02c1928830C612eEA0,"429,342,803,937.850922815",0.0004,"$7,444.80"
721,0x03D5d0ef30307db72Ab2FE02c1928830C612eEA0,"429,342,803,937.850922815",0.0004,"$7,444.80"
722,0xF58B9f7e56789f2F0D3EAA9c942BD7042fC2cb68,"427,573,059,589.684972829",0.0004,"$7,414.12"
723,0xF58B9f7e56789f2F0D3EAA9c942BD7042fC2cb68,"427,573,059,589.684972829",0.0004,"$7,414.12"
724,0x153f7d9F27E3A66E56b8D23Baea96a1A1b76B2D3,"424,819,639,973.556335874",0.0004,"$7,366.37"
725,0x153f7d9F27E3A66E56b8D23Baea96a1A1b76B2D3,"424,819,639,973.556335874",0.0004,"$7,366.37"
726,0xc0CAa4eC556E045d6b1cA38f60f5CE3d4C563d11,"423,958,812,833.166451508",0.0004,"$7,351.45"
